uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
9ca48cf3bbe550f3f7b91614,护塘小区-南区,房地产,住宅区,上海市,上海市,金山区,上海市金山区护塘小区南区(邓桥路西150米),9ca48cf3bbe550f3f7b91614,1,0,121.384773,30.795265,,house,http://api.map.baidu.com/place/detail?uid=9ca48cf3bbe550f3f7b91614&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
d8bf09f527e27c01bea240c1,护塘小区,房地产,住宅区,上海市,上海市,金山区,上海市金山区邓桥路835弄68号,d8bf09f527e27c01bea240c1,1,2,121.385662,30.800965,,house,http://api.map.baidu.com/place/detail?uid=d8bf09f527e27c01bea240c1&output=html&source=placeapi_v2,,,0,,,,,,,,,,,,,,,121.38676331879,30.799748415348,2
98cbdfd1890fe487bbbd63b4,燕安公寓,房地产,住宅区,上海市,上海市,金山区,上海市金山区月工路209号,98cbdfd1890fe487bbbd63b4,1,0,121.365045,30.816418,,house,http://api.map.baidu.com/place/detail?uid=98cbdfd1890fe487bbbd63b4&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.3645148883,30.81724699805,0
5273598ede4f016f3904b123,公寓楼,房地产,住宅区,上海市,上海市,金山区,上海市金山区申康一路上海市公共卫生临床中心,,1,0,121.349438,30.794567,,house,http://api.map.baidu.com/place/detail?uid=5273598ede4f016f3904b123&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
2d412abcb22f510226d2bbf1,防控楼,房地产,住宅区,上海市,上海市,金山区,上海市金山区山阳镇漕廊公路2901号,2d412abcb22f510226d2bbf1,1,0,121.34796,30.79821,,house,http://api.map.baidu.com/place/detail?uid=2d412abcb22f510226d2bbf1&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
0dc3d82d9438756d75e5b631,绿地漕泾新苑-二期,房地产,住宅区,上海市,上海市,金山区,富漕路461弄,0dc3d82d9438756d75e5b631,1,3,121.410242,30.803997,,house,http://api.map.baidu.com/place/detail?uid=0dc3d82d9438756d75e5b631&output=html&source=placeapi_v2,,,4.3,,,,,,,,,,,,,,,121.41144236815,30.803716222036,3
6cd93129c96e85370bf5ebf9,绿地漕泾新苑-一期,房地产,住宅区,上海市,上海市,金山区,上海市金山区富漕路绿地漕泾新苑-东区,6cd93129c96e85370bf5ebf9,1,0,121.412506,30.803633,,house,http://api.map.baidu.com/place/detail?uid=6cd93129c96e85370bf5ebf9&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.41169806362,30.803678651564,0
28e700f12a540400095cb331,绿地漕泾新苑,房地产,住宅区,上海市,上海市,金山区,上海市金山区富漕路460弄、富漕路461弄,28e700f12a540400095cb331,1,0,121.409707,30.803941,,house,http://api.map.baidu.com/place/detail?uid=28e700f12a540400095cb331&output=html&source=placeapi_v2,,,4.5,,,,,,,,,,,,,,,121.40986393335,30.802723433828,0
d7c913c874c7217d21026205,绿地漕泾新苑-东区,房地产,住宅区,上海市,上海市,金山区,漕泾镇富漕路460弄绿地漕泾新苑,d7c913c874c7217d21026205,1,2,121.412411,30.803731,,house,http://api.map.baidu.com/place/detail?uid=d7c913c874c7217d21026205&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.41166692296,30.8036693905,2
669775d078b5285afd0eb031,汇安小区,房地产,住宅区,上海市,上海市,金山区,汇安小区,669775d078b5285afd0eb031,1,3,121.410332,30.805978,,house,http://api.map.baidu.com/place/detail?uid=669775d078b5285afd0eb031&output=html&source=placeapi_v2,,,0.0,,,,,,,,,,,,,,,121.41180166969,30.805910475269,3
cac0bf060b140e91f4231048,漕住小区,房地产,住宅区,上海市,上海市,金山区,上海市金山区漕泾镇中一东路510号,cac0bf060b140e91f4231048,1,0,121.422071,30.801267,,house,http://api.map.baidu.com/place/detail?uid=cac0bf060b140e91f4231048&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.42292372945,30.80094608708,0
2848ffd63877540c48cc4a69,金桂花苑(中一路),房地产,住宅区,上海市,上海市,金山区,上海市金山区中一西路411号,2848ffd63877540c48cc4a69,1,1,121.41468,30.801332,,house,http://api.map.baidu.com/place/detail?uid=2848ffd63877540c48cc4a69&output=html&source=placeapi_v2,,,0.0,,,,,,,,,,,,,,,121.41470316415,30.801948115336,1
8080f6d338ead03c9c95de2b,汇安新苑,房地产,住宅区,上海市,上海市,金山区,上海市金山区汇安路金桂花苑(中一路)西侧约120米,,1,0,121.412884,30.801426,,house,http://api.map.baidu.com/place/detail?uid=8080f6d338ead03c9c95de2b&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
fb2bf145280825d62811d17e,汇安二村小区,房地产,住宅区,上海市,上海市,金山区,上海市金山区中一西路565号,,1,0,121.412135,30.801846,,house,http://api.map.baidu.com/place/detail?uid=fb2bf145280825d62811d17e&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
cab9cd02014e5da77ab55c36,汇安一村,房地产,住宅区,上海市,上海市,金山区,上海市金山区中一西路565号,,1,0,121.412176,30.802184,,house,http://api.map.baidu.com/place/detail?uid=cab9cd02014e5da77ab55c36&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
881a28e7ee5ec746f942b231,海涯新苑,房地产,住宅区,上海市,上海市,金山区,上海市金山区漕泾镇漕廊公路985弄078号,881a28e7ee5ec746f942b231,1,2,121.394335,30.799833,,house,http://api.map.baidu.com/place/detail?uid=881a28e7ee5ec746f942b231&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.39605433188,30.8019861244,2
49a02a7a0efe423e2a201a89,漕泾阳光家园,房地产,住宅区,上海市,上海市,金山区,上海市金山区中一西路465号,49a02a7a0efe423e2a201a89,1,1,121.413789,30.80198,,house,http://api.map.baidu.com/place/detail?uid=49a02a7a0efe423e2a201a89&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.41371691543,30.802073308183,1
8896535c5efc8d3e6018095c,健康家园,房地产,住宅区,上海市,上海市,金山区,上海市金山区中一西路上海市漕泾中学南侧约40米,,1,0,121.417923,30.801572,,house,http://api.map.baidu.com/place/detail?uid=8896535c5efc8d3e6018095c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
a05263b2d6f5496fbca822f2,山青小区,房地产,住宅区,上海市,上海市,金山区,中一东路256-282号,a05263b2d6f5496fbca822f2,1,0,121.425997,30.801221,,house,http://api.map.baidu.com/place/detail?uid=a05263b2d6f5496fbca822f2&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.42560671378,30.801074524997,0
c1a7b330ee7c367ef7231095,中一东路小区-康发,房地产,住宅区,上海市,上海市,金山区,上海市金山区中一东路212~252号,c1a7b330ee7c367ef7231095,1,0,121.427207,30.801311,,house,http://api.map.baidu.com/place/detail?uid=c1a7b330ee7c367ef7231095&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.42731037444,30.801292252041,0
2f483aa9febabd46abf729d5,幸福花园,房地产,住宅区,上海市,上海市,金山区,上海市金山区中心西街金山区漕泾幼儿园东侧约60米,,1,0,121.417673,30.801133,,house,http://api.map.baidu.com/place/detail?uid=2f483aa9febabd46abf729d5&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
78bd50f7f48bbf2531870ad2,中一东路小区,房地产,住宅区,上海市,上海市,金山区,上海市金山区中一东路256-282号,78bd50f7f48bbf2531870ad2,1,2,121.424477,30.802293,,house,http://api.map.baidu.com/place/detail?uid=78bd50f7f48bbf2531870ad2&output=html&source=placeapi_v2,,,0,,,,,,,,,,,,,,,121.42515037458,30.80233671909,2
c9d542c4e8965cae6c3e1be9,中庭花苑小区,房地产,住宅区,上海市,上海市,金山区,上海市金山区中一西路111号,,1,0,121.420023,30.801225,,house,http://api.map.baidu.com/place/detail?uid=c9d542c4e8965cae6c3e1be9&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
5d47f982d6e2e81af4e73bb9,汇安四村,房地产,住宅区,上海市,上海市,金山区,上海市金山区中一西路380弄,5d47f982d6e2e81af4e73bb9,1,2,121.422871,30.800892,,house,http://api.map.baidu.com/place/detail?uid=5d47f982d6e2e81af4e73bb9&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.42290708744,30.801084595681,2
